"Flug";"Number";"Team ID";"Time_ms";"Gyro x";"Gyro y";"Gyro z";"Accel x";"Accel y";"Accel z";"Mag x";"Mag y";"Mag z";"Bme_press";"Bme_temp";"Bme_humidity";"Bme_height";"Lat";"Lon";"Height";"Fix";"Photo";"Status";"crc"
170;5679;217;823748;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1257;0;13721

170;5680;217;823888;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1301;0;626

170;5681;217;824026;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;50366

170;5682;217;824214;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1268;0;45775

170;5683;217;824360;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1253;0;2827

170;5684;217;824500;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;2015

170;5685;217;824638;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;6995

170;5686;217;824776;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;26910

170;5687;217;824916;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1271;0;5119

170;5688;217;825054;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1288;0;51601

170;5689;217;825192;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1274;0;4580

170;5690;217;825332;0;0;0;0;0;0;0;0;0;2;0;225;0;0,0;0,0;0,0;0;1263;0;39379

